conf,supp,elapsed_time,rule_count
0.003,0.02,65.30131578445435,98325
0.003,0.02,15.056630611419678,47024
0.003,0.02,2.175647258758545,15852
0.003,0.02,0.19266724586486816,3453
0.003,0.02,0.017137527465820312,448
0.003,0.02,0.0018553733825683594,30
