conf,supp,elapsed_time,rule_count
0.003,0.02,63.51605677604675,91981
0.003,0.02,13.74444317817688,44003
0.003,0.02,1.9171395301818848,14831
0.003,0.02,0.1505129337310791,3243
0.003,0.02,0.0090789794921875,430
0.003,0.02,0.001222848892211914,29
